Name,local_build,sat_usage,ci_build_combined,ci_state,ci_usage,cr_reviews,cr_comments,cr_changed_files,cr_changed_lines,testing_coverage,stars,forks,watchers,open_issues,closed_issues,total_issues,open_pull_requests,closed_pull_requests,merged_pull_requests,total_pull_requests,releases_count,size_kb,language,is_private,is_fork,is_archived,has_issues,created_at,updated_at,pushed_at,default_branch,commit_count,mentionable_users,unique_pr_authors,has_actions,workflow_has_test_in_name,workflow_content_mentions_test,workflow_runs_tests,has_contributing,test_files,src_files,test_ratio,closed_issue_ratio,merged_pr_ratio,closed_pr_ratio,log_unique_pr_authors,days_since_push,log_stars,log_forks,log_total_prs,log_test_files,log_commit_count,log_releases,log_mentionable_users,popularity_score,activity_score,pr_score,testing_score,community_score,maturity_score,overall_score
apache/maven,1.0,1.0,1.0,1.0,1.0,100.0,83.0,112.0,5939.0,,4850.0,2793.0,219.0,610.0,7837.0,8447.0,92.0,967.0,1933.0,2992.0,27.0,90489.0,Java,False,False,False,True,2009-05-21T03:22:03Z,2025-11-24T22:28:20Z,2025-11-24 18:36:07+00:00,master,15884.0,238.0,293.0,1,False,True,1,1,1476.0,1594.0,0.9259723964868256,0.9277850124304486,0.6460561497326203,0.3231951871657754,5.683579767338681,1,8.486940148245216,7.935229539816907,8.0040315078527,7.29776828253138,9.673130546703616,3.332204510175204,5.476463551931511,0.8445684523809522,0.7672061011904762,0.6329613095238096,0.9274407459358366,0.8127232142857143,1.0,0.864888460293483
redis/jedis,1.0,0.0,1.0,1.0,1.0,50.0,4.0,117.0,3175.0,16.01,12227.0,3913.0,672.0,76.0,1843.0,1919.0,50.0,642.0,1584.0,2276.0,116.0,15982.0,Java,False,False,False,True,2010-06-11T13:04:43Z,2025-11-24T06:58:40Z,2025-11-24 06:59:40+00:00,master,2655.0,256.0,462.0,1,True,True,1,1,415.0,452.0,0.918141592920354,0.9603960396039604,0.6959578207381371,0.2820738137082601,6.137727054086234,2,9.411483683010726,8.272315147956022,7.7306140660637395,6.030685260261263,7.884576510596324,4.762173934797756,5.54907608489522,0.9337797619047619,0.6793526785714287,0.6076636904761905,0.8818425406416344,0.8556547619047619,1.0,0.8631801292080278
activiti/activiti,1.0,1.0,1.0,1.0,1.0,31.0,13.0,70.0,2696.0,,10468.0,6974.0,608.0,558.0,1849.0,2407.0,119.0,812.0,1869.0,2800.0,1000.0,131685.0,Java,False,False,False,True,2012-09-13T11:34:43Z,2025-11-24T15:40:44Z,2025-11-24 15:53:09+00:00,develop,11314.0,219.0,416.0,1,False,True,1,1,976.0,2074.0,0.47058823529411764,0.7681761528874117,0.6675,0.29,6.0330862217988015,1,9.256173788319355,8.850087606689566,7.937731775260109,6.884486652042782,9.333884558067638,6.90875477931522,5.393627546352362,0.9311755952380952,0.7921688988095239,0.6247767857142857,0.7894373898539779,0.8287202380952381,1.0,0.8617343474634945
apache/rocketmq,1.0,1.0,1.0,1.0,1.0,60.0,40.0,103.0,13084.0,,22219.0,11971.0,852.0,186.0,4583.0,4769.0,111.0,1772.0,2710.0,4593.0,22.0,44583.0,Java,False,False,False,True,2016-11-30T08:00:08Z,2025-11-24T13:20:31Z,2025-11-24 11:28:51+00:00,develop,8954.0,570.0,980.0,1,True,True,1,1,637.0,1480.0,0.4304054054054054,0.9609981128119103,0.5900283039407794,0.38580448508600046,6.8885724595653635,2,10.008748063193622,9.390325868972589,8.432506383249043,6.45833828334479,9.099967314494812,3.1354942159291497,6.3473892096560105,0.9708333333333333,0.6891369047619047,0.6597098214285715,0.7585499725758884,0.9322916666666665,1.0,0.8609005139773055
codecentric/spring-boot-admin,1.0,1.0,1.0,1.0,1.0,2.0,17.0,101.0,386707.0,41.41,12744.0,3112.0,631.0,35.0,1727.0,1762.0,14.0,289.0,2794.0,3097.0,140.0,86997.0,Java,False,False,False,True,2014-07-25T11:39:13Z,2025-11-24T21:05:11Z,2025-11-24 21:05:07+00:00,master,4419.0,177.0,247.0,1,False,True,1,1,144.0,219.0,0.6575342465753424,0.9801362088535754,0.9021633839199225,0.09331611236680659,5.5134287461649825,1,9.452894316810216,8.043342170441608,8.038512020976814,4.976733742420574,8.393894975071744,4.948759890378168,5.181783550292085,0.929315476190476,0.8162388392857144,0.6697916666666667,0.7698166181125019,0.7519345238095239,1.0,0.8601587676233636
javaparser/javaparser,1.0,0.0,1.0,0.0,1.0,4.0,22.0,48.0,5165.0,,5981.0,1222.0,140.0,430.0,1945.0,2375.0,40.0,451.0,2029.0,2520.0,56.0,46332.0,Java,False,False,False,True,2011-10-30T14:03:44Z,2025-11-24T18:54:27Z,2025-11-24 20:51:35+00:00,master,9869.0,213.0,277.0,1,True,True,1,1,1179.0,769.0,1.5331599479843954,0.8189473684210526,0.8051587301587302,0.17896825396825397,5.627621113690637,1,8.696510239189893,7.109062135687172,7.83241092718792,7.07326971745971,9.197255132427527,4.04305126783455,5.365976015021851,0.8365327380952381,0.7350260416666666,0.6289434523809524,0.9522887893828227,0.7899553571428571,1.0,0.8593742806790391
netty/netty,0.0,1.0,,,0.0,70.0,27.0,203.0,3437.0,,34601.0,16244.0,1706.0,559.0,6229.0,6788.0,43.0,4153.0,4672.0,8868.0,0.0,104333.0,Java,False,False,False,True,2010-11-09T09:22:21Z,2025-11-25T02:27:45Z,2025-11-23 17:05:54+00:00,4.2,13864.0,714.0,1116.0,1,False,True,1,1,1009.0,2462.0,0.4098294069861901,0.9176487919858574,0.5268380694632386,0.46831303563373927,7.018401799069201,2,10.451666762843468,9.6955404481032,9.090317329376452,6.917705609835305,9.537122958049878,0.0,6.5722825426940075,0.9872767857142857,0.6163318452380953,0.6913318452380952,0.7659604395950224,0.9455357142857141,1.0,0.8591928628749461
jenkinsci/jenkins,1.0,1.0,1.0,1.0,1.0,63.0,42.0,41.0,2274.0,,24692.0,9205.0,849.0,3326.0,9193.0,12519.0,93.0,2265.0,8926.0,11284.0,457.0,168928.0,Java,False,False,False,True,2010-11-22T21:21:23Z,2025-11-25T00:30:09Z,2025-11-24 23:08:17+00:00,master,37736.0,1381.0,1302.0,1,False,False,0,1,624.0,1219.0,0.5118949958982772,0.7343238277817717,0.7910315490960652,0.20072669266217652,7.172424577124845,1,10.114275081640754,9.127610724377186,9.331229689251636,6.437751649736401,10.538396324506982,6.126869184114185,7.231287004327616,0.9732142857142856,0.8132254464285714,0.7191220238095237,0.6412070880089196,0.98125,0.75,0.8584044505736584
junit-team/junit5,0.0,1.0,1.0,0.0,1.0,60.0,74.0,94.0,6393.0,,6897.0,1613.0,264.0,128.0,2460.0,2588.0,14.0,697.0,1688.0,2399.0,103.0,39714.0,Java,False,False,False,True,2015-01-11T19:06:10Z,2025-11-24T22:20:00Z,2025-11-24 15:03:58+00:00,main,10262.0,249.0,376.0,1,False,True,1,1,711.0,963.0,0.7383177570093458,0.9505409582689336,0.7036265110462693,0.2905377240516882,5.932245187448011,2,8.838986793496787,7.3864708488298945,7.783224016336037,6.568077911411976,9.236300473645715,4.6443908991413725,5.521460917862246,0.8656994047619048,0.7658482142857143,0.6242559523809523,0.8716825816429291,0.8392113095238094,1.0,0.8583596335059703
bazelbuild/bazel,,0.0,0.0,0.0,1.0,14.0,48.0,338.0,19641.0,,24814.0,4346.0,599.0,1630.0,14080.0,15710.0,204.0,8476.0,2138.0,10818.0,229.0,989899.0,Java,False,False,False,True,2014-06-12T16:00:38Z,2025-11-24T21:10:54Z,2025-11-24 23:37:04+00:00,master,44657.0,1084.0,1338.0,1,False,False,0,1,1603.0,3975.0,0.4032704402515723,0.8962444302991726,0.19763357367350712,0.7835089665372528,7.199678345691172,1,10.119203588021541,8.377241230988792,9.289059126687574,7.38025578842646,10.706788741587966,5.438079308923196,6.98933526597456,0.9634672619047618,0.8720796130952382,0.6887276785714286,0.6253677528413178,0.9773809523809524,0.75,0.8583452864246152
openrefine/openrefine,0.0,0.0,,,0.0,17.0,4.0,27.0,35085.0,,11615.0,2100.0,455.0,656.0,2624.0,3280.0,24.0,709.0,3471.0,4204.0,72.0,406745.0,Java,False,False,False,True,2012-10-15T02:22:48Z,2025-11-24T23:08:37Z,2025-11-24 18:32:45+00:00,master,8914.0,397.0,371.0,1,False,True,1,1,384.0,694.0,0.553314121037464,0.8,0.8256422454804948,0.1686489058039962,5.918893854273146,1,9.360138737064577,7.650168700845001,8.344029572407049,5.953243334287785,9.09549053029724,4.290459441148391,5.986452005284438,0.9098958333333333,0.7343191964285715,0.6833705357142857,0.7916069855056826,0.8799107142857143,1.0,0.8582309874478493
seata/seata,1.0,1.0,1.0,1.0,1.0,73.0,46.0,176.0,46973.0,,25881.0,8880.0,832.0,797.0,3427.0,4224.0,74.0,742.0,2631.0,3447.0,44.0,29516.0,Java,False,False,False,True,2018-12-28T08:37:22Z,2025-11-24T15:34:02Z,2025-11-23 16:17:41+00:00,2.x,2385.0,391.0,538.0,1,True,True,1,1,1108.0,1582.0,0.7003792667509482,0.8113162878787878,0.763272410791993,0.21525964606904555,6.289715570908998,2,10.161303025381615,9.091669442258505,8.145549631783584,7.011213987350367,7.777373602657861,3.8066624897703196,5.971261839790462,0.9752232142857142,0.5404947916666667,0.6513020833333334,0.8783742896705511,0.8988839285714285,1.0,0.8578432003938283
metersphere/metersphere,1.0,0.0,1.0,1.0,1.0,20.0,0.0,133.0,5767.0,,12664.0,2746.0,186.0,76.0,10445.0,10521.0,0.0,2669.0,22331.0,25000.0,183.0,421964.0,Java,False,False,False,True,2020-02-03T02:06:12Z,2025-11-24T13:40:27Z,2025-11-20 10:11:10+00:00,v3.x,22107.0,100.0,136.0,1,False,True,1,1,982.0,1722.0,0.570267131242741,0.9927763520577891,0.89324,0.10676,4.919980925828125,6,9.446597562435775,7.918264686095274,10.12667110305036,6.890609120147166,10.003694812953153,5.214935757608986,4.61512051684126,0.9223214285714285,0.7673177083333333,0.7508184523809524,0.8351384917637751,0.5462053571428571,1.0,0.8561878967504676
eclipse-openj9/openj9,,0.0,,,0.0,50.0,102.0,83.0,1582.0,,3478.0,776.0,142.0,2677.0,6527.0,9204.0,275.0,945.0,12567.0,13787.0,55.0,203861.0,Java,False,False,False,True,2017-08-25T13:46:07Z,2025-11-24T19:05:28Z,2025-11-24 19:05:24+00:00,master,25075.0,270.0,324.0,1,True,True,1,1,2854.0,1995.0,1.4305764411027568,0.709148196436332,0.9115108435482701,0.06854283020236454,5.783825182329737,1,8.154500175151941,6.655440350367647,9.531553927636756,7.956827122090111,10.12966649239386,4.02535169073515,5.602118820879701,0.7452752976190476,0.7301525297619047,0.7262276785714286,0.9693191627104014,0.8397321428571429,1.0,0.8548502519871242
oracle/graal,,1.0,0.0,0.0,1.0,163.0,37.0,176.0,7264.0,,21322.0,1760.0,451.0,660.0,3849.0,4509.0,140.0,1468.0,6171.0,7779.0,32.0,472225.0,Java,False,False,False,True,2016-01-14T17:11:35Z,2025-11-24T18:50:59Z,2025-11-24 21:53:32+00:00,master,93366.0,1959.0,305.0,1,False,True,1,1,2433.0,12174.0,0.19985214391325776,0.8536260811709914,0.7932896259159274,0.18871320221108112,5.723585101952381,1,9.967541581326234,7.473637108496206,8.959311617172437,7.797291273547472,11.444293242727234,3.4965075614664802,7.580699752224563,0.9283482142857142,0.7658668154761905,0.6989955357142857,0.692929693119695,0.9355654761904763,1.0,0.8533161286370666
mockito/mockito,,1.0,1.0,1.0,1.0,5.0,33.0,67.0,1831.0,,15326.0,2645.0,416.0,448.0,1329.0,1777.0,27.0,386.0,1542.0,1955.0,223.0,49574.0,Java,False,False,False,True,2012-10-13T20:27:12Z,2025-11-25T01:10:41Z,2025-11-20 21:07:03+00:00,main,6315.0,306.0,434.0,1,False,True,1,1,475.0,514.0,0.9241245136186771,0.7478897017445132,0.7887468030690538,0.19744245524296675,6.075346031088684,5,9.637371257998907,7.880804344674901,7.578656850594762,6.16541785423142,8.750841375375533,5.4116460518550396,5.726847747587197,0.9317708333333332,0.6114955357142857,0.602938988095238,0.8893725947705367,0.8710565476190476,1.0,0.8517200088116819
azure/azure-sdk-for-java,0.0,1.0,0.0,0.0,1.0,81.0,29.0,455.0,822199.0,,2541.0,2140.0,474.0,498.0,11203.0,11701.0,104.0,11339.0,24051.0,35494.0,1000.0,3287308.0,Java,False,False,False,True,2011-12-06T23:33:56Z,2025-11-24T23:08:29Z,2025-11-24 23:27:22+00:00,main,33720.0,3328.0,810.0,1,False,True,1,1,6596.0,25781.0,0.255847329428649,0.9574395350824716,0.6776074829548656,0.3194624443567927,6.698268054115413,1,7.8407064517494,7.669028288589683,10.477147120473486,8.794370279222871,10.425876067666572,6.90875477931522,8.110427237575024,0.7638392857142857,0.9155691964285715,0.7267857142857143,0.7275960743058553,0.9825892857142857,1.0,0.8514414292907496
apache/ignite,,1.0,1.0,1.0,1.0,161.0,4.0,242.0,166985.0,,5012.0,1927.0,268.0,101.0,120.0,221.0,726.0,8677.0,2742.0,12145.0,0.0,470002.0,Java,False,False,False,True,2015-02-19T08:00:05Z,2025-11-24T22:27:25Z,2025-11-24 22:27:18+00:00,master,29692.0,339.0,476.0,1,False,True,1,1,4667.0,5824.0,0.8013392857142857,0.5429864253393665,0.22577192260189377,0.7144503911074517,6.1675164908883415,1,8.519789817263504,7.564238475170491,9.40475517645752,8.448485993406447,10.298666606775793,0.0,5.8289456176102075,0.8374999999999999,0.604966517857143,0.6898809523809524,0.9268226918788665,0.8834821428571429,1.0,0.8457793336840024
strimzi/strimzi-kafka-operator,1.0,1.0,1.0,1.0,1.0,61.0,109.0,160.0,7239.0,,5567.0,1421.0,92.0,129.0,2766.0,2895.0,7.0,512.0,6235.0,6754.0,160.0,86441.0,Java,False,False,False,True,2016-05-06T08:52:33Z,2025-11-24T18:53:38Z,2025-11-24 13:43:10+00:00,main,6998.0,314.0,365.0,1,True,True,1,1,445.0,842.0,0.5285035629453682,0.9554404145077721,0.9231566479123482,0.07580692922712466,5.902633333401366,2,8.624791202014256,7.259819610363186,8.818038250394299,6.100318952020064,8.85352256068954,5.081404364984463,5.752572638825633,0.8377232142857143,0.7680059523809524,0.7171502976190477,0.7882034734210905,0.8622023809523809,1.0,0.8457618058552727
alibaba/druid,0.0,0.0,,,0.0,0.0,26.0,52.0,259097.0,,28204.0,8610.0,1679.0,2277.0,2290.0,4567.0,43.0,383.0,1528.0,1954.0,51.0,91337.0,Java,False,False,False,True,2011-11-03T05:12:51Z,2025-11-24T03:56:53Z,2025-11-21 00:54:04+00:00,master,7755.0,290.0,463.0,1,False,True,1,0,3506.0,1715.0,2.0443148688046646,0.5014232537770965,0.781985670419652,0.19600818833162742,6.139884552226255,5,10.247254546174076,9.060795734696166,7.578145472419466,8.162516250140179,8.956222016362542,3.9512437185814275,5.673323267171493,0.9758184523809523,0.5236793154761904,0.5957961309523809,0.9830176188677888,0.8708333333333333,0.5,0.8446885565026615
eclipse-vertx/vert.x,1.0,0.0,,,0.0,24.0,50.0,87.0,2225.0,,14609.0,2106.0,514.0,127.0,2760.0,2887.0,87.0,819.0,2008.0,2914.0,0.0,123283.0,Java,False,False,False,True,2011-06-17T14:54:55Z,2025-11-24T21:03:46Z,2025-11-24 20:11:14+00:00,master,6739.0,287.0,584.0,1,False,True,1,1,395.0,700.0,0.5642857142857143,0.9560096986491168,0.6890871654083733,0.28105696636925187,6.371611847231857,1,9.589461504744746,7.653020413804189,7.977625098784593,5.981414211254481,8.815815203906352,0.0,5.662960480135946,0.9220982142857141,0.6780319940476192,0.6312127976190476,0.7980715454610847,0.8799107142857142,1.0,0.8444267405319378
apache/dolphinscheduler,1.0,1.0,1.0,0.0,1.0,38.0,30.0,254.0,17173.0,,13962.0,4944.0,325.0,192.0,7958.0,8150.0,25.0,1726.0,6823.0,8574.0,54.0,220955.0,Java,False,False,False,True,2019-03-01T16:39:25Z,2025-11-24T21:17:34Z,2025-11-22 09:43:24+00:00,dev,8781.0,619.0,847.0,1,True,True,1,1,571.0,2017.0,0.28309370352007934,0.9764417177914111,0.7957779332866807,0.2013062747842314,6.742880635791903,4,9.544166252942194,8.506132244056813,9.056606272034141,6.349138991379798,9.080459451121662,4.007333185232471,6.429719478039138,0.9429315476190476,0.6926711309523809,0.716108630952381,0.6862671513091642,0.9330357142857142,1.0,0.84370034437491
pinpoint-apm/pinpoint,0.0,1.0,1.0,0.0,1.0,1.0,13.0,732.0,10484.0,,13751.0,3777.0,725.0,448.0,4257.0,4705.0,56.0,632.0,7684.0,8372.0,62.0,267907.0,Java,False,False,False,True,2014-10-20T09:27:22Z,2025-11-25T02:59:07Z,2025-11-24 10:49:22+00:00,master,15260.0,129.0,221.0,1,True,True,1,1,1978.0,5374.0,0.3680684778563454,0.9047821466524973,0.917821309125657,0.0754897276636407,5.402677381872279,2,9.528939547062684,8.236950048061455,9.032767522204432,7.590346945602565,9.633055833490875,4.143134726391533,4.867534450455582,0.9363839285714286,0.7254836309523809,0.7235491071428571,0.763979440907783,0.6760416666666667,1.0,0.8431432977269459
jabref/jabref,0.0,1.0,1.0,0.0,1.0,65.0,47.0,111.0,130450.0,,4116.0,3063.0,108.0,532.0,4284.0,4816.0,32.0,1284.0,8249.0,9565.0,46.0,256774.0,Java,False,False,False,True,2014-03-11T14:48:42Z,2025-11-25T00:35:39Z,2025-11-25 00:35:36+00:00,main,22808.0,828.0,1063.0,1,True,True,1,1,656.0,1948.0,0.33675564681724846,0.8895348837209303,0.862415054887611,0.13423941453214847,6.96979066990159,1,8.322880021769905,8.027476530860483,9.165970424240243,6.48768401848461,10.034910473896547,3.8501476017100584,6.720220155135295,0.8348958333333332,0.7851376488095239,0.7294642857142857,0.7150488688677888,0.9645833333333333,1.0,0.8421364731693283
thingsboard/thingsboard,,0.0,1.0,1.0,1.0,1.0,3.0,105.0,3816.0,,20483.0,5933.0,578.0,68.0,7697.0,7765.0,79.0,1171.0,5248.0,6498.0,71.0,319480.0,Java,False,False,False,True,2016-12-01T09:33:30Z,2025-11-25T00:04:36Z,2025-11-24 16:46:54+00:00,master,25364.0,208.0,369.0,1,False,True,1,0,810.0,3692.0,0.21939328277356446,0.9912427559562138,0.8076331178824253,0.18020929516774392,5.91350300563827,1,9.92739937258244,8.688453800850768,8.77940359789435,6.698268054115413,10.14112555000079,4.276666119016055,5.342334251964811,0.9588541666666667,0.8740885416666667,0.6994047619047619,0.6685737101676018,0.8135416666666666,0.5,0.8408822668276147
aws/aws-sdk-java-v2,0.0,1.0,,,0.0,102.0,36.0,771.0,171222.0,,2495.0,963.0,89.0,375.0,1617.0,1992.0,85.0,618.0,3563.0,4266.0,397.0,694947.0,Java,False,False,False,True,2017-06-23T18:56:01Z,2025-11-24T22:35:24Z,2025-11-24 22:40:08+00:00,master,19824.0,184.0,292.0,1,True,True,1,1,2312.0,2574.0,0.8982128982128982,0.8117469879518072,0.8352086263478669,0.14486638537271448,5.680172609017068,1,7.822444729489319,6.871091294610546,8.358666283188,7.746300662231439,9.89469904650305,5.986452005284438,5.220355825078324,0.7156994047619047,0.8246465773809524,0.669345238095238,0.9307773836498345,0.7755208333333333,1.0,0.8402873518648396
camunda-cloud/zeebe,1.0,1.0,1.0,0.0,1.0,36.0,62.0,123.0,4272.0,48.64,3890.0,718.0,105.0,2291.0,11212.0,13503.0,291.0,2778.0,24641.0,27710.0,503.0,701952.0,Java,False,False,False,True,2016-03-20T03:38:04Z,2025-11-24T21:57:19Z,2025-11-24 23:45:12+00:00,main,83778.0,224.0,267.0,1,True,True,1,1,3815.0,8460.0,0.4509456264775414,0.8303339998518847,0.8892457596535547,0.10025261638397691,5.5909869805108565,1,8.266421472984554,6.577861357721047,10.22958472526072,8.246958032568177,11.335937658406873,6.222576268071369,5.41610040220442,0.7529389880952381,0.8539620535714285,0.7394345238095238,0.8123087055819307,0.7942708333333333,1.0,0.8400935454431018
google/error-prone,1.0,0.0,,,0.0,1.0,0.0,47.0,2231.0,,7090.0,774.0,151.0,417.0,1427.0,1844.0,63.0,1323.0,2116.0,3502.0,60.0,160872.0,Java,False,False,False,True,2014-08-21T23:26:50Z,2025-11-24T22:47:38Z,2025-11-24 22:47:35+00:00,master,7002.0,237.0,194.0,1,False,True,1,1,976.0,1037.0,0.9411764705882353,0.7738611713665944,0.6042261564820103,0.3777841233580811,5.272999558563747,1,8.866581653303996,6.652863029353347,8.161375023197486,6.884486652042782,8.854093907655518,4.110873864173311,5.472270673671475,0.8246279761904761,0.7010230654761904,0.6449776785714285,0.9168920726334341,0.7651785714285715,1.0,0.840080533039311
pmd/pmd,1.0,1.0,1.0,1.0,1.0,21.0,44.0,156.0,35373.0,43.0,5252.0,1539.0,136.0,602.0,2191.0,2793.0,48.0,279.0,2830.0,3157.0,109.0,545384.0,Java,False,False,False,True,2012-07-11T18:03:00Z,2025-11-24T02:13:17Z,2025-11-20 18:33:59+00:00,main,30488.0,303.0,390.0,1,False,True,1,1,1284.0,1754.0,0.7320410490307868,0.7844611528822055,0.8964206525182135,0.08837503959455179,5.968707559985366,5,8.566554620953962,7.3395376954076745,8.057694194815587,7.158513997329321,10.325121241805876,4.700480365792417,5.717027701406222,0.8359374999999999,0.65703125,0.6603050595238095,0.8889564001582506,0.8653273809523809,1.0,0.8400050970633721
eclipse/jetty.project,1.0,1.0,,1.0,1.0,98.0,15.0,115.0,6384.0,,4030.0,1976.0,257.0,242.0,6203.0,6445.0,24.0,1789.0,5718.0,7531.0,138.0,274051.0,Java,False,False,False,True,2011-07-14T01:11:57Z,2025-11-22T18:25:36Z,2025-11-24 09:04:41+00:00,jetty-12.1.x,32032.0,227.0,398.0,1,False,False,0,1,3361.0,2797.0,1.2016446192348946,0.9624515128006207,0.7592617182313106,0.23755145399017394,5.988961416889864,2,8.301769763117166,7.589335823170617,8.926915889777042,8.120291313968561,10.37452190040887,4.9344739331306915,5.429345628954441,0.8170386904761905,0.8223586309523809,0.706547619047619,0.8118808220040282,0.8323660714285714,0.75,0.8392722888343404
axonframework/axonframework,1.0,0.0,0.0,0.0,1.0,21.0,27.0,26.0,150.0,66.04,3511.0,824.0,187.0,198.0,1303.0,1501.0,20.0,304.0,2115.0,2439.0,142.0,70002.0,Java,False,False,False,True,2011-12-02T16:04:42Z,2025-11-22T19:44:00Z,2025-11-24 22:44:06+00:00,main,15596.0,177.0,244.0,1,False,True,1,1,1039.0,1269.0,0.8187549251379038,0.8680879413724184,0.8671586715867159,0.12464124641246413,5.501258210544727,1,8.163940954755008,6.715383386334681,7.799753318287247,6.946975992135418,9.654833867051826,4.962844630259907,5.181783550292085,0.7502232142857143,0.819810267857143,0.6425223214285714,0.9015435054308734,0.7505952380952381,1.0,0.8358527662386708
questdb/questdb,1.0,0.0,1.0,1.0,1.0,43.0,16.0,498.0,196229.0,,16390.0,1510.0,133.0,737.0,1518.0,2255.0,48.0,714.0,3276.0,4038.0,96.0,1010198.0,Java,False,False,False,True,2014-04-28T23:29:15Z,2025-11-24T23:50:51Z,2025-11-25 00:39:16+00:00,master,5602.0,163.0,399.0,1,True,True,1,1,1363.0,3201.0,0.4258044361137145,0.6731707317073171,0.8112927191679049,0.17682020802377416,5.991464547107982,1,9.70448768268936,7.32052696227274,8.303752415563412,7.218176838403408,8.631057447565285,4.574710978503383,5.099866427824199,0.9119047619047618,0.6901599702380952,0.6710193452380953,0.7813754315925766,0.7793898809523809,1.0,0.8355391703981442
libgdx/libgdx,,0.0,1.0,1.0,1.0,53.0,54.0,80.0,214765.0,,24543.0,6520.0,1133.0,244.0,3594.0,3838.0,79.0,987.0,2773.0,3839.0,15.0,1106454.0,Java,False,False,False,True,2012-08-10T19:34:38Z,2025-11-24T14:43:23Z,2025-11-22 14:43:15+00:00,master,15569.0,568.0,877.0,1,False,True,1,1,430.0,1371.0,0.3136396790663749,0.9364252214695153,0.7223235217504559,0.2570982026569419,6.777646593635117,4,10.108222704166982,8.782783017393202,8.253227645581772,6.066108090103747,9.653101264828043,2.772588722239781,6.343880434126331,0.9672619047619047,0.6345238095238095,0.6554315476190476,0.6900966924723062,0.9303571428571429,1.0,0.8309579528799814
halo-dev/halo,0.0,1.0,0.0,1.0,1.0,50.0,46.0,60.0,3063.0,,37335.0,10135.0,475.0,302.0,4095.0,4397.0,4.0,257.0,2748.0,3009.0,229.0,81668.0,Java,False,False,False,True,2018-03-21T12:56:52Z,2025-11-25T01:10:06Z,2025-11-23 06:05:13+00:00,main,5808.0,141.0,235.0,1,False,True,1,1,292.0,888.0,0.32882882882882886,0.9313168069138049,0.9132602193419741,0.08541043536058492,5.4638318050256105,3,10.527713287629652,9.223848722000975,8.009695357742922,5.680172609017068,8.667163717992533,5.438079308923196,4.955827057601261,0.9882440476190477,0.7160900297619048,0.6696056547619048,0.6767694171701913,0.7021577380952382,1.0,0.8295401965544527
apache/skywalking,0.0,1.0,1.0,1.0,1.0,68.0,67.0,383.0,4142.0,,24599.0,6624.0,814.0,63.0,5594.0,5657.0,0.0,654.0,4888.0,5542.0,63.0,173797.0,Java,False,False,False,True,2015-11-07T03:30:36Z,2025-11-24T11:43:18Z,2025-11-19 15:51:41+00:00,master,8386.0,503.0,594.0,1,False,True,1,1,330.0,1883.0,0.17525225703664365,0.9888633551352307,0.8819920606279321,0.11800793937206784,6.38856140554563,6,10.110501721920453,8.798605650854423,8.620291149419804,5.802118375377063,9.034438166984412,4.1588830833596715,6.222576268071369,0.9680059523809523,0.6784784226190477,0.7099702380952381,0.6146885340238815,0.9194196428571428,1.0,0.8282071037440657
assertj/assertj-core,1.0,0.0,,,0.0,9.0,6.0,88.0,6965.0,89.95,2772.0,762.0,69.0,204.0,1355.0,1559.0,51.0,931.0,1434.0,2416.0,18.0,52821.0,Java,False,False,False,True,2013-03-14T16:18:49Z,2025-11-24T11:49:20Z,2025-11-24 21:04:25+00:00,main,5804.0,391.0,460.0,1,False,True,1,1,4325.0,823.0,5.255164034021871,0.8691468890314304,0.5935430463576159,0.3853476821192053,6.133398042996649,1,7.927685045615778,6.637258031284457,7.790282380703483,8.372398606513004,8.666474894131992,2.9444389791664403,5.971261839790462,0.7142857142857143,0.672172619047619,0.6117559523809524,0.9942404869802907,0.8908482142857143,1.0,0.828128574126025
vespa-engine/vespa,,0.0,1.0,1.0,1.0,30.0,7.0,137.0,2846.0,,6618.0,682.0,158.0,214.0,926.0,1140.0,18.0,1407.0,32790.0,34215.0,248.0,469288.0,Java,False,False,False,True,2016-06-03T20:54:20Z,2025-11-25T03:09:13Z,2025-11-24 19:50:36+00:00,master,93146.0,96.0,130.0,1,True,True,1,1,2546.0,5569.0,0.45717363979170406,0.8122807017543859,0.9583516001753617,0.04112231477422183,4.875197323201151,1,8.797699580118923,6.52649485957079,10.440448649906745,7.842671474979457,11.441934169391944,5.517452896464707,4.574710978503383,0.8058779761904762,0.8397879464285716,0.7511160714285714,0.8092935144223854,0.5308035714285715,1.0,0.8277921286055966
geoserver/geoserver,,1.0,,,0.0,50.0,19.0,222.0,29196.0,,4196.0,2261.0,200.0,0.0,0.0,0.0,22.0,1054.0,7876.0,8952.0,65.0,349941.0,Java,False,False,False,False,2011-11-10T19:56:06Z,2025-11-24T21:33:24Z,2025-11-24 18:42:42+00:00,main,14767.0,380.0,490.0,1,False,True,1,1,2340.0,5768.0,0.4056865464632455,0.0,0.8798033958891868,0.1177390527256479,6.19644412779452,1,8.34212526333359,7.724004656676065,9.099743950634156,7.75833346749091,9.600217956742634,4.189654742026425,5.942799375126701,0.8261160714285714,0.6751674107142858,0.7296502976190476,0.7843216128974249,0.8922619047619047,1.0,0.8276224419148325
