Name,local_build,sat_usage,ci_build_combined,ci_state,ci_usage,cr_reviews,cr_comments,cr_changed_files,cr_changed_lines,testing_coverage,stars,forks,watchers,open_issues,closed_issues,total_issues,open_pull_requests,closed_pull_requests,merged_pull_requests,total_pull_requests,releases_count,size_kb,language,is_private,is_fork,is_archived,has_issues,created_at,updated_at,pushed_at,default_branch,commit_count,mentionable_users,unique_pr_authors,has_actions,workflow_has_test_in_name,workflow_content_mentions_test,workflow_runs_tests,has_contributing,test_files,src_files,java_source_version,java_target_version,java_version,test_ratio,closed_issue_ratio,merged_pr_ratio,closed_pr_ratio,log_unique_pr_authors,days_since_push,log_stars,log_forks,log_total_prs,log_test_files,log_commit_count,log_releases,log_mentionable_users,popularity_score,activity_score,pr_score,testing_score,community_score,maturity_score,overall_score,java_version_num
javaparser/javaparser,1.0,0.0,1.0,0.0,1.0,4.0,22.0,48.0,5165.0,,5981.0,1222.0,140.0,430.0,1945.0,2375.0,40.0,451.0,2029.0,2520.0,56.0,46332.0,Java,False,False,False,True,2011-10-30T14:03:44Z,2025-11-24T18:54:27Z,2025-11-24 20:51:35+00:00,master,9869.0,213.0,277.0,1,True,True,1,1,1179.0,769.0,1.8,1.8,1.8,1.5331599479843954,0.8189473684210526,0.8051587301587302,0.17896825396825397,5.627621113690637,9,8.696510239189893,7.109062135687172,7.83241092718792,7.07326971745971,9.197255132427527,4.04305126783455,5.365976015021851,0.8365327380952381,0.720703125,0.6289434523809524,0.9522887893828227,0.7899553571428571,1.0,0.8565096973457057,8.0
netty/netty,0.0,1.0,,,0.0,70.0,27.0,203.0,3437.0,,34601.0,16244.0,1706.0,559.0,6229.0,6788.0,43.0,4153.0,4672.0,8868.0,0.0,104333.0,Java,False,False,False,True,2010-11-09T09:22:21Z,2025-11-25T02:27:45Z,2025-11-23 17:05:54+00:00,4.2,13864.0,714.0,1116.0,1,False,True,1,1,1009.0,2462.0,1.8,1.8,1.8,0.4098294069861901,0.9176487919858574,0.5268380694632386,0.46831303563373927,7.018401799069201,10,10.451666762843468,9.6955404481032,9.090317329376452,6.917705609835305,9.537122958049878,0.0,6.5722825426940075,0.9872767857142857,0.6005766369047618,0.6913318452380952,0.7659604395950224,0.9455357142857141,1.0,0.8560418212082794,8.0
metersphere/metersphere,1.0,0.0,1.0,1.0,1.0,20.0,0.0,133.0,5767.0,,12664.0,2746.0,186.0,76.0,10445.0,10521.0,0.0,2669.0,22331.0,25000.0,183.0,421964.0,Java,False,False,False,True,2020-02-03T02:06:12Z,2025-11-24T13:40:27Z,2025-11-20 10:11:10+00:00,v3.x,22107.0,100.0,136.0,1,False,True,1,1,982.0,1722.0,21,21,21,0.570267131242741,0.9927763520577891,0.89324,0.10676,4.919980925828125,14,9.446597562435775,7.918264686095274,10.12667110305036,6.890609120147166,10.003694812953153,5.214935757608986,4.61512051684126,0.9223214285714285,0.765234375,0.7508184523809524,0.8351384917637751,0.5462053571428571,1.0,0.855771230083801,21.0
jenkinsci/jenkins,1.0,1.0,1.0,1.0,1.0,63.0,42.0,41.0,2274.0,,24692.0,9205.0,849.0,3326.0,9193.0,12519.0,93.0,2265.0,8926.0,11284.0,457.0,168928.0,Java,False,False,False,True,2010-11-22T21:21:23Z,2025-11-25T00:30:09Z,2025-11-24 23:08:17+00:00,master,37736.0,1381.0,1302.0,1,False,False,0,1,624.0,1219.0,21,21,21,0.5118949958982772,0.7343238277817717,0.7910315490960652,0.20072669266217652,7.172424577124845,9,10.114275081640754,9.127610724377186,9.331229689251636,6.437751649736401,10.538396324506982,6.126869184114185,7.231287004327616,0.9732142857142856,0.7989025297619047,0.7191220238095237,0.6412070880089196,0.98125,0.75,0.855539867240325,21.0
openrefine/openrefine,0.0,0.0,,,0.0,17.0,4.0,27.0,35085.0,,11615.0,2100.0,455.0,656.0,2624.0,3280.0,24.0,709.0,3471.0,4204.0,72.0,406745.0,Java,False,False,False,True,2012-10-15T02:22:48Z,2025-11-24T23:08:37Z,2025-11-24 18:32:45+00:00,master,8914.0,397.0,371.0,1,False,True,1,1,384.0,694.0,11,11,11,0.553314121037464,0.8,0.8256422454804948,0.1686489058039962,5.918893854273146,9,9.360138737064577,7.650168700845001,8.344029572407049,5.953243334287785,9.09549053029724,4.290459441148391,5.986452005284438,0.9098958333333333,0.7199962797619047,0.6833705357142857,0.7916069855056826,0.8799107142857143,1.0,0.8553664041145159,11.0
seata/seata,1.0,1.0,1.0,1.0,1.0,73.0,46.0,176.0,46973.0,,25881.0,8880.0,832.0,797.0,3427.0,4224.0,74.0,742.0,2631.0,3447.0,44.0,29516.0,Java,False,False,False,True,2018-12-28T08:37:22Z,2025-11-24T15:34:02Z,2025-11-23 16:17:41+00:00,2.x,2385.0,391.0,538.0,1,True,True,1,1,1108.0,1582.0,8,8,8,0.7003792667509482,0.8113162878787878,0.763272410791993,0.21525964606904555,6.289715570908998,10,10.161303025381615,9.091669442258505,8.145549631783584,7.011213987350367,7.777373602657861,3.8066624897703196,5.971261839790462,0.9752232142857142,0.5247395833333333,0.6513020833333334,0.8783742896705511,0.8988839285714285,1.0,0.8546921587271616,8.0
pinpoint-apm/pinpoint,0.0,1.0,1.0,0.0,1.0,1.0,13.0,732.0,10484.0,,13751.0,3777.0,725.0,448.0,4257.0,4705.0,56.0,632.0,7684.0,8372.0,62.0,267907.0,Java,False,False,False,True,2014-10-20T09:27:22Z,2025-11-25T02:59:07Z,2025-11-24 10:49:22+00:00,master,15260.0,129.0,221.0,1,True,True,1,1,1978.0,5374.0,1.8,1.8,1.8,0.3680684778563454,0.9047821466524973,0.917821309125657,0.0754897276636407,5.402677381872279,9,9.528939547062684,8.236950048061455,9.032767522204432,7.590346945602565,9.633055833490875,4.143134726391533,4.867534450455582,0.9363839285714286,0.7813430059523809,0.7235491071428571,0.763979440907783,0.6760416666666667,1.0,0.8543151727269458,8.0
mockito/mockito,,1.0,1.0,1.0,1.0,5.0,33.0,67.0,1831.0,,15326.0,2645.0,416.0,448.0,1329.0,1777.0,27.0,386.0,1542.0,1955.0,223.0,49574.0,Java,False,False,False,True,2012-10-13T20:27:12Z,2025-11-25T01:10:41Z,2025-11-20 21:07:03+00:00,main,6315.0,306.0,434.0,1,False,True,1,1,475.0,514.0,17,17,17,0.9241245136186771,0.7478897017445132,0.7887468030690538,0.19744245524296675,6.075346031088684,13,9.637371257998907,7.880804344674901,7.578656850594762,6.16541785423142,8.750841375375533,5.4116460518550396,5.726847747587197,0.9317708333333332,0.6073288690476191,0.602938988095238,0.8893725947705367,0.8710565476190476,1.0,0.8508866754783485,17.0
oracle/graal,,1.0,0.0,0.0,1.0,163.0,37.0,176.0,7264.0,,21322.0,1760.0,451.0,660.0,3849.0,4509.0,140.0,1468.0,6171.0,7779.0,32.0,472225.0,Java,False,False,False,True,2016-01-14T17:11:35Z,2025-11-24T18:50:59Z,2025-11-24 21:53:32+00:00,master,93366.0,1959.0,305.0,1,False,True,1,1,2433.0,12174.0,17,17,17,0.19985214391325776,0.8536260811709914,0.7932896259159274,0.18871320221108112,5.723585101952381,9,9.967541581326234,7.473637108496206,8.959311617172437,7.797291273547472,11.444293242727234,3.4965075614664802,7.580699752224563,0.9283482142857142,0.7515438988095239,0.6989955357142857,0.692929693119695,0.9355654761904763,1.0,0.8504515453037333,17.0
alibaba/druid,0.0,0.0,,,0.0,0.0,26.0,52.0,259097.0,,28204.0,8610.0,1679.0,2277.0,2290.0,4567.0,43.0,383.0,1528.0,1954.0,51.0,91337.0,Java,False,False,False,True,2011-11-03T05:12:51Z,2025-11-24T03:56:53Z,2025-11-21 00:54:04+00:00,master,7755.0,290.0,463.0,1,False,True,1,0,3506.0,1715.0,8,8,8,2.0443148688046646,0.5014232537770965,0.781985670419652,0.19600818833162742,6.139884552226255,13,10.247254546174076,9.060795734696166,7.578145472419466,8.162516250140179,8.956222016362542,3.9512437185814275,5.673323267171493,0.9758184523809523,0.5195126488095237,0.5957961309523809,0.9830176188677888,0.8708333333333333,0.5,0.8438552231693283,8.0
apache/ignite,,1.0,1.0,1.0,1.0,161.0,4.0,242.0,166985.0,,5012.0,1927.0,268.0,101.0,120.0,221.0,726.0,8677.0,2742.0,12145.0,0.0,470002.0,Java,False,False,False,True,2015-02-19T08:00:05Z,2025-11-24T22:27:25Z,2025-11-24 22:27:18+00:00,master,29692.0,339.0,476.0,1,False,True,1,1,4667.0,5824.0,11,11,11,0.8013392857142857,0.5429864253393665,0.22577192260189377,0.7144503911074517,6.1675164908883415,9,8.519789817263504,7.564238475170491,9.40475517645752,8.448485993406447,10.298666606775793,0.0,5.8289456176102075,0.8374999999999999,0.5906436011904762,0.6898809523809524,0.9268226918788665,0.8834821428571429,1.0,0.842914750350669,11.0
apache/dolphinscheduler,1.0,1.0,1.0,0.0,1.0,38.0,30.0,254.0,17173.0,,13962.0,4944.0,325.0,192.0,7958.0,8150.0,25.0,1726.0,6823.0,8574.0,54.0,220955.0,Java,False,False,False,True,2019-03-01T16:39:25Z,2025-11-24T21:17:34Z,2025-11-22 09:43:24+00:00,dev,8781.0,619.0,847.0,1,True,True,1,1,571.0,2017.0,1.8,1.8,1.8,0.28309370352007934,0.9764417177914111,0.7957779332866807,0.2013062747842314,6.742880635791903,12,9.544166252942194,8.506132244056813,9.056606272034141,6.349138991379798,9.080459451121662,4.007333185232471,6.429719478039138,0.9429315476190476,0.6886346726190475,0.716108630952381,0.6862671513091642,0.9330357142857142,1.0,0.8428930527082434,8.0
pmd/pmd,1.0,1.0,1.0,1.0,1.0,21.0,44.0,156.0,35373.0,43.0,5252.0,1539.0,136.0,602.0,2191.0,2793.0,48.0,279.0,2830.0,3157.0,109.0,545384.0,Java,False,False,False,True,2012-07-11T18:03:00Z,2025-11-24T02:13:17Z,2025-11-20 18:33:59+00:00,main,30488.0,303.0,390.0,1,False,True,1,1,1284.0,1754.0,8,8,8,0.7320410490307868,0.7844611528822055,0.8964206525182135,0.08837503959455179,5.968707559985366,13,8.566554620953962,7.3395376954076745,8.057694194815587,7.158513997329321,10.325121241805876,4.700480365792417,5.717027701406222,0.8359374999999999,0.6528645833333333,0.6603050595238095,0.8889564001582506,0.8653273809523809,1.0,0.8391717637300388,8.0
swagger-api/swagger-core,,0.0,1.0,1.0,1.0,2.0,0.0,196.0,987.0,,7493.0,2237.0,304.0,786.0,2242.0,3028.0,83.0,427.0,1468.0,1978.0,125.0,23595.0,Java,False,False,False,True,2011-07-05T23:44:11Z,2025-11-24T12:26:09Z,2025-11-24 12:26:06+00:00,master,4437.0,275.0,532.0,1,False,True,1,0,710.0,255.0,8,8,8,2.784313725490196,0.7404227212681638,0.7421638018200202,0.21587462082912032,6.278521424165844,9,8.921857979353632,7.71333788887187,7.590346945602565,6.566672429803241,8.39795910349254,4.836281906951478,5.62040086571715,0.8832589285714285,0.6847842261904762,0.5818080357142857,0.9486491377139981,0.8712797619047619,0.5,0.8384959897856424,8.0
thingsboard/thingsboard,,0.0,1.0,1.0,1.0,1.0,3.0,105.0,3816.0,,20483.0,5933.0,578.0,68.0,7697.0,7765.0,79.0,1171.0,5248.0,6498.0,71.0,319480.0,Java,False,False,False,True,2016-12-01T09:33:30Z,2025-11-25T00:04:36Z,2025-11-24 16:46:54+00:00,master,25364.0,208.0,369.0,1,False,True,1,0,810.0,3692.0,17,17,17,0.21939328277356446,0.9912427559562138,0.8076331178824253,0.18020929516774392,5.91350300563827,9,9.92739937258244,8.688453800850768,8.77940359789435,6.698268054115413,10.14112555000079,4.276666119016055,5.342334251964811,0.9588541666666667,0.859765625,0.6994047619047619,0.6685737101676018,0.8135416666666666,0.5,0.8380176834942815,17.0
aws/aws-sdk-java-v2,0.0,1.0,,,0.0,102.0,36.0,771.0,171222.0,,2495.0,963.0,89.0,375.0,1617.0,1992.0,85.0,618.0,3563.0,4266.0,397.0,694947.0,Java,False,False,False,True,2017-06-23T18:56:01Z,2025-11-24T22:35:24Z,2025-11-24 22:40:08+00:00,master,19824.0,184.0,292.0,1,True,True,1,1,2312.0,2574.0,8,8,8,0.8982128982128982,0.8117469879518072,0.8352086263478669,0.14486638537271448,5.680172609017068,9,7.822444729489319,6.871091294610546,8.358666283188,7.746300662231439,9.89469904650305,5.986452005284438,5.220355825078324,0.7156994047619047,0.8103236607142857,0.669345238095238,0.9307773836498345,0.7755208333333333,1.0,0.8374227685315063,8.0
google/error-prone,1.0,0.0,,,0.0,1.0,0.0,47.0,2231.0,,7090.0,774.0,151.0,417.0,1427.0,1844.0,63.0,1323.0,2116.0,3502.0,60.0,160872.0,Java,False,False,False,True,2014-08-21T23:26:50Z,2025-11-24T22:47:38Z,2025-11-24 22:47:35+00:00,master,7002.0,237.0,194.0,1,False,True,1,1,976.0,1037.0,21,21,21,0.9411764705882353,0.7738611713665944,0.6042261564820103,0.3777841233580811,5.272999558563747,9,8.866581653303996,6.652863029353347,8.161375023197486,6.884486652042782,8.854093907655518,4.110873864173311,5.472270673671475,0.8246279761904761,0.6867001488095239,0.6449776785714285,0.9168920726334341,0.7651785714285715,1.0,0.8372159497059776,21.0
eclipse/jetty.project,1.0,1.0,,1.0,1.0,98.0,15.0,115.0,6384.0,,4030.0,1976.0,257.0,242.0,6203.0,6445.0,24.0,1789.0,5718.0,7531.0,138.0,274051.0,Java,False,False,False,True,2011-07-14T01:11:57Z,2025-11-22T18:25:36Z,2025-11-24 09:04:41+00:00,jetty-12.1.x,32032.0,227.0,398.0,1,False,False,0,1,3361.0,2797.0,17,17,17,1.2016446192348946,0.9624515128006207,0.7592617182313106,0.23755145399017394,5.988961416889864,10,8.301769763117166,7.589335823170617,8.926915889777042,8.120291313968561,10.37452190040887,4.9344739331306915,5.429345628954441,0.8170386904761905,0.8066034226190477,0.706547619047619,0.8118808220040282,0.8323660714285714,0.75,0.8361212471676737,17.0
debezium/debezium,1.0,1.0,1.0,1.0,1.0,87.0,72.0,344.0,15978.0,,12103.0,2786.0,214.0,1.0,5.0,6.0,98.0,1121.0,5690.0,6909.0,0.0,71520.0,Java,False,False,False,True,2016-01-22T20:17:05Z,2025-11-24T22:44:53Z,2025-11-24 15:27:08+00:00,main,12860.0,618.0,798.0,1,False,True,1,0,1006.0,1719.0,21,17,17,0.5852239674229203,0.8333333333333334,0.8235634679403676,0.1622521348965118,6.683360945766275,9,9.401291255468191,7.932721027481948,8.840724916761715,6.914730892718563,9.461954755266087,0.0,6.428105272684596,0.920907738095238,0.6276971726190477,0.701264880952381,0.8421542314055532,0.9299107142857144,0.5,0.8355311173751978,17.0
axonframework/axonframework,1.0,0.0,0.0,0.0,1.0,21.0,27.0,26.0,150.0,66.04,3511.0,824.0,187.0,198.0,1303.0,1501.0,20.0,304.0,2115.0,2439.0,142.0,70002.0,Java,False,False,False,True,2011-12-02T16:04:42Z,2025-11-22T19:44:00Z,2025-11-24 22:44:06+00:00,main,15596.0,177.0,244.0,1,False,True,1,1,1039.0,1269.0,21,21,21,0.8187549251379038,0.8680879413724184,0.8671586715867159,0.12464124641246413,5.501258210544727,9,8.163940954755008,6.715383386334681,7.799753318287247,6.946975992135418,9.654833867051826,4.962844630259907,5.181783550292085,0.7502232142857143,0.8054873511904762,0.6425223214285714,0.9015435054308734,0.7505952380952381,1.0,0.8329881829053375,21.0
libgdx/libgdx,,0.0,1.0,1.0,1.0,53.0,54.0,80.0,214765.0,,24543.0,6520.0,1133.0,244.0,3594.0,3838.0,79.0,987.0,2773.0,3839.0,15.0,1106454.0,Java,False,False,False,True,2012-08-10T19:34:38Z,2025-11-24T14:43:23Z,2025-11-22 14:43:15+00:00,master,15569.0,568.0,877.0,1,False,True,1,1,430.0,1371.0,17,17,17,0.3136396790663749,0.9364252214695153,0.7223235217504559,0.2570982026569419,6.777646593635117,11,10.108222704166982,8.782783017393202,8.253227645581772,6.066108090103747,9.653101264828043,2.772588722239781,6.343880434126331,0.9672619047619047,0.6436383928571429,0.6554315476190476,0.6900966924723062,0.9303571428571429,1.0,0.832780869546648,17.0
questdb/questdb,1.0,0.0,1.0,1.0,1.0,43.0,16.0,498.0,196229.0,,16390.0,1510.0,133.0,737.0,1518.0,2255.0,48.0,714.0,3276.0,4038.0,96.0,1010198.0,Java,False,False,False,True,2014-04-28T23:29:15Z,2025-11-24T23:50:51Z,2025-11-25 00:39:16+00:00,master,5602.0,163.0,399.0,1,True,True,1,1,1363.0,3201.0,17,17,17,0.4258044361137145,0.6731707317073171,0.8112927191679049,0.17682020802377416,5.991464547107982,9,9.70448768268936,7.32052696227274,8.303752415563412,7.218176838403408,8.631057447565285,4.574710978503383,5.099866427824199,0.9119047619047618,0.6758370535714285,0.6710193452380953,0.7813754315925766,0.7793898809523809,1.0,0.8326745870648109,17.0
apache/skywalking,0.0,1.0,1.0,1.0,1.0,68.0,67.0,383.0,4142.0,,24599.0,6624.0,814.0,63.0,5594.0,5657.0,0.0,654.0,4888.0,5542.0,63.0,173797.0,Java,False,False,False,True,2015-11-07T03:30:36Z,2025-11-24T11:43:18Z,2025-11-19 15:51:41+00:00,master,8386.0,503.0,594.0,1,False,True,1,1,330.0,1883.0,11,11,11,0.17525225703664365,0.9888633551352307,0.8819920606279321,0.11800793937206784,6.38856140554563,14,10.110501721920453,8.798605650854423,8.620291149419804,5.802118375377063,9.034438166984412,4.1588830833596715,6.222576268071369,0.9680059523809523,0.6763950892857143,0.7099702380952381,0.6146885340238815,0.9194196428571428,1.0,0.8277904370773991,11.0
assertj/assertj-core,1.0,0.0,,,0.0,9.0,6.0,88.0,6965.0,89.95,2772.0,762.0,69.0,204.0,1355.0,1559.0,51.0,931.0,1434.0,2416.0,18.0,52821.0,Java,False,False,False,True,2013-03-14T16:18:49Z,2025-11-24T11:49:20Z,2025-11-24 21:04:25+00:00,main,5804.0,391.0,460.0,1,False,True,1,1,4325.0,823.0,17,17,17,5.255164034021871,0.8691468890314304,0.5935430463576159,0.3853476821192053,6.133398042996649,9,7.927685045615778,6.637258031284457,7.790282380703483,8.372398606513004,8.666474894131992,2.9444389791664403,5.971261839790462,0.7142857142857143,0.6578497023809524,0.6117559523809524,0.9942404869802907,0.8908482142857143,1.0,0.8252639907926917,17.0
vespa-engine/vespa,,0.0,1.0,1.0,1.0,30.0,7.0,137.0,2846.0,,6618.0,682.0,158.0,214.0,926.0,1140.0,18.0,1407.0,32790.0,34215.0,248.0,469288.0,Java,False,False,False,True,2016-06-03T20:54:20Z,2025-11-25T03:09:13Z,2025-11-24 19:50:36+00:00,master,93146.0,96.0,130.0,1,True,True,1,1,2546.0,5569.0,17,17,17,0.45717363979170406,0.8122807017543859,0.9583516001753617,0.04112231477422183,4.875197323201151,9,8.797699580118923,6.52649485957079,10.440448649906745,7.842671474979457,11.441934169391944,5.517452896464707,4.574710978503383,0.8058779761904762,0.8254650297619048,0.7511160714285714,0.8092935144223854,0.5308035714285715,1.0,0.8249275452722632,17.0
geoserver/geoserver,,1.0,,,0.0,50.0,19.0,222.0,29196.0,,4196.0,2261.0,200.0,0.0,0.0,0.0,22.0,1054.0,7876.0,8952.0,65.0,349941.0,Java,False,False,False,False,2011-11-10T19:56:06Z,2025-11-24T21:33:24Z,2025-11-24 18:42:42+00:00,main,14767.0,380.0,490.0,1,False,True,1,1,2340.0,5768.0,17,17,17,0.4056865464632455,0.0,0.8798033958891868,0.1177390527256479,6.19644412779452,9,8.34212526333359,7.724004656676065,9.099743950634156,7.75833346749091,9.600217956742634,4.189654742026425,5.942799375126701,0.8261160714285714,0.660844494047619,0.7296502976190476,0.7843216128974249,0.8922619047619047,1.0,0.8247578585814991,17.0
cucumber/cucumber-jvm,0.0,1.0,1.0,1.0,1.0,10.0,36.0,304.0,11386.0,,2783.0,2023.0,206.0,55.0,1521.0,1576.0,11.0,379.0,1109.0,1499.0,43.0,31510.0,Java,False,False,False,True,2011-06-27T19:49:46Z,2025-11-24T19:09:16Z,2025-11-24 19:09:55+00:00,main,6731.0,364.0,379.0,1,True,True,1,1,384.0,474.0,9,9,9,0.810126582278481,0.9651015228426396,0.7398265510340227,0.25283522348232157,5.940171252720432,9,7.931644021454311,7.6128310304073565,7.313220387090301,5.953243334287785,8.814627555310697,3.784189633918261,5.8998973535824915,0.7715029761904761,0.7633370535714286,0.5715029761904762,0.8626417287080996,0.8755208333333333,1.0,0.8230562655103582,9.0
orientechnologies/orientdb,1.0,0.0,1.0,0.0,1.0,14.0,18.0,1007.0,269573.0,39.76,4903.0,875.0,266.0,333.0,8816.0,9149.0,4.0,304.0,977.0,1285.0,227.0,295430.0,Java,False,False,False,True,2012-12-09T20:33:47Z,2025-11-24T21:08:31Z,2025-11-24 21:08:27+00:00,develop,26478.0,148.0,226.0,1,True,True,1,1,1327.0,2686.0,17,17,17,0.49404318689501114,0.9636025795168871,0.7603112840466926,0.23657587548638132,5.424950017481403,9,8.497806477616047,6.775366090936392,7.1592919047975645,7.191429330036379,10.1841072449874,5.429345628954441,5.003946305945459,0.7893601190476189,0.8886346726190477,0.5586309523809524,0.8090273656668105,0.7050595238095239,1.0,0.8210924068928932,17.0
apache/pinot,1.0,1.0,1.0,1.0,1.0,95.0,39.0,113.0,751430.0,34.57,5963.0,1429.0,224.0,1485.0,1712.0,3197.0,335.0,1762.0,11932.0,14029.0,21.0,342555.0,Java,False,False,False,True,2014-05-19T23:27:48Z,2025-11-24T22:25:39Z,2025-11-24 22:25:36+00:00,master,14341.0,421.0,495.0,1,True,True,1,1,1461.0,3625.0,11,11,11,0.4030344827586207,0.5355020331560838,0.8505239147480219,0.12559697768907263,6.206575926724928,9,8.69349667588463,7.265429723253953,9.548953173096507,7.2875606403097235,9.57094757444252,3.091042453358316,6.045005314036012,0.8431547619047619,0.6302269345238095,0.7141369047619048,0.7722376951158108,0.9020833333333333,1.0,0.8193801083027622,11.0
wso2/product-is,1.0,0.0,,,0.0,24.0,15.0,24.0,186.0,,824.0,926.0,108.0,1409.0,15824.0,17233.0,24.0,1361.0,7572.0,8957.0,321.0,186091.0,Java,False,False,False,True,2014-04-21T08:55:36Z,2025-11-24T20:47:56Z,2025-11-24 20:47:51+00:00,master,17450.0,769.0,284.0,1,True,True,1,1,852.0,100.0,1.8,1.8,1.8,8.52,0.918238263796205,0.8453723344869934,0.15194819694094006,5.652489180268651,9,6.715383386334681,6.831953565565855,9.100302266767246,6.748759547491679,9.767152232578871,5.7745515455444085,6.646390514847729,0.5186383928571429,0.8548921130952382,0.7244791666666667,0.9602898863472882,0.892485119047619,1.0,0.8145627989677744,8.0
reactor/reactor-core,1.0,0.0,,,0.0,73.0,56.0,2627.0,21194.0,81.81,5157.0,1246.0,168.0,51.0,1801.0,1852.0,12.0,518.0,1740.0,2270.0,216.0,66499.0,Java,False,False,False,True,2015-11-10T10:06:40Z,2025-11-25T02:54:40Z,2025-11-24 07:05:24+00:00,main,5158.0,233.0,285.0,1,False,True,1,0,449.0,555.0,8,8,8,0.809009009009009,0.9724622030237581,0.7665198237885462,0.22819383259911893,5.655991810819852,10,8.54830418644129,7.1284959456800365,7.7279755421055585,6.1092475827643655,8.54849804124465,5.37989735354046,5.455321115357702,0.8218005952380952,0.7497581845238096,0.622470238095238,0.8710444090778305,0.8066220238095237,0.5,0.8132856558408862,8.0
hyperledger/besu,1.0,0.0,1.0,0.0,1.0,84.0,5.0,364.0,46924.0,58.16,1728.0,983.0,57.0,135.0,3040.0,3175.0,38.0,1141.0,5101.0,6280.0,162.0,101272.0,Java,False,False,False,True,2019-09-04T21:11:20Z,2025-11-25T00:29:22Z,2025-11-25 00:29:17+00:00,main,6288.0,254.0,306.0,1,True,True,1,1,1496.0,2515.0,21,21,21,0.594831013916501,0.9574803149606299,0.8122611464968152,0.18168789808917196,5.726847747587197,9,7.455298485683291,6.891625897052253,8.74528448245438,7.311218384419629,8.746557354543503,5.093750200806762,5.541263545158426,0.6574404761904762,0.8182477678571429,0.7028645833333333,0.8560982682347864,0.8245535714285714,1.0,0.8127913081301252,21.0
apache/iotdb,1.0,1.0,1.0,0.0,1.0,42.0,26.0,160.0,33225.0,,6237.0,1097.0,115.0,397.0,553.0,950.0,200.0,1687.0,13725.0,15612.0,47.0,333457.0,Java,False,False,False,True,2018-11-24T21:29:17Z,2025-11-24T02:46:29Z,2025-11-24 12:57:57+00:00,master,13205.0,302.0,367.0,1,True,True,1,1,1710.0,5439.0,1.8,1.8,1.8,0.314396028681743,0.5821052631578948,0.8791314373558801,0.10805790417627466,5.908082938168931,9,8.738414897167749,7.001245622069476,9.65585917954152,7.444833273892193,9.488426550754516,3.871201010907891,5.713732805509369,0.8337053571428572,0.6686941964285714,0.7284970238095237,0.734800410912099,0.859375,1.0,0.8127626027280248,8.0
apache/hudi,0.0,1.0,1.0,1.0,1.0,55.0,73.0,650.0,651108.0,,6025.0,2442.0,1146.0,723.0,2843.0,3566.0,440.0,2530.0,7789.0,10759.0,32.0,2425419.0,Java,False,False,False,True,2016-12-14T15:53:41Z,2025-11-24T20:56:50Z,2025-11-24 20:56:43+00:00,master,6814.0,514.0,678.0,1,False,True,1,0,1135.0,2468.0,8,8,8,0.4598865478119935,0.7972518227706114,0.7239520401524305,0.2351519657960777,6.520621127558696,9,8.703838719690246,7.8009820712577405,9.283590833715776,7.035268599281097,8.826881344130634,3.4965075614664802,6.244166900663736,0.8674107142857143,0.662109375,0.6956101190476192,0.7902238661703352,0.9233630952380951,0.5,0.8118788832092505,8.0
bisq-network/bisq,0.0,0.0,1.0,1.0,1.0,29.0,24.0,184.0,5218.0,,4999.0,1285.0,266.0,161.0,3105.0,3266.0,5.0,684.0,3282.0,3971.0,142.0,936707.0,Java,False,False,False,True,2014-03-12T09:42:29Z,2025-11-24T19:16:05Z,2025-11-24 17:52:39+00:00,master,18867.0,247.0,365.0,1,False,True,1,1,387.0,2126.0,11,11,11,0.18203198494825965,0.9507042253521126,0.8264920674892974,0.1722488038277512,5.902633333401366,9,8.517193191416238,7.1592919047975645,8.287025025165063,5.961005339623274,9.845222644404153,4.962844630259907,5.5134287461649825,0.8190104166666665,0.8584635416666667,0.683984375,0.6281894017047908,0.8338541666666666,1.0,0.8104262566761976,11.0
apache/hadoop,1.0,1.0,,,0.0,149.0,174.0,78.0,3697.0,,15379.0,9159.0,968.0,0.0,0.0,0.0,478.0,2994.0,4612.0,8084.0,0.0,601993.0,Java,False,False,False,False,2014-08-28T07:00:08Z,2025-11-24T16:47:13Z,2025-11-21 13:30:48+00:00,trunk,28037.0,674.0,1077.0,1,False,True,1,0,3657.0,7131.0,8,8,8,0.5128312999579302,0.0,0.570509648688768,0.3703612073231074,6.982862751468942,12,9.640823243059636,9.122601457668177,8.997765772011208,8.204671828950811,10.24131601192848,0.0,6.51471269087253,0.9568452380952381,0.4558965773809523,0.6799107142857143,0.8367157153646958,0.9414434523809524,0.5,0.8085427681268882,8.0
apache/incubator-shenyu,1.0,1.0,1.0,1.0,1.0,52.0,23.0,93.0,3671.0,23.51,8733.0,3024.0,288.0,144.0,2279.0,2423.0,7.0,605.0,3183.0,3795.0,13.0,72479.0,Java,False,False,False,True,2018-07-11T08:17:45Z,2025-11-24T16:48:50Z,2025-11-24 01:35:24+00:00,master,3723.0,436.0,448.0,1,True,True,1,0,1073.0,2085.0,17,17,17,0.5146282973621104,0.9405695418902187,0.8387351778656127,0.15942028985507245,6.1070228877422545,10,9.074978734045507,8.014666370464942,8.241703159729818,6.97914527506881,8.222553638396958,2.6390573296152584,6.07993319509559,0.9024553571428571,0.5802269345238096,0.6791294642857142,0.8116936861602647,0.8974702380952381,0.5,0.8063218590400663,17.0
